qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.05042266845703125,0.0907602310180664,0.09245419502258301,0.07753205299377441,0.08119678497314453,0.09358882904052734,0.04506683349609375
0.0472869873046875,0.09579896926879883,0.09176898002624512,0.07638406753540039,0.07905316352844238,0.09592986106872559,0.04309225082397461
0.04842567443847656,0.09288930892944336,0.0947718620300293,0.08275794982910156,0.07595229148864746,0.09530353546142578,0.04619193077087402
0.04820442199707031,0.09492206573486328,0.0911555290222168,0.08170723915100098,0.07979059219360352,0.09664607048034668,0.046103477478027344
0.048445940017700195,0.09061932563781738,0.0896918773651123,0.07928705215454102,0.08039331436157227,0.09517383575439453,0.04650759696960449
0.04938650131225586,0.08842015266418457,0.09887409210205078,0.07464838027954102,0.0839385986328125,0.09395694732666016,0.04603266716003418
0.048555850982666016,0.09270000457763672,0.09282183647155762,0.08067512512207031,0.07657742500305176,0.09586572647094727,0.044615745544433594
0.048493385314941406,0.0907440185546875,0.09235763549804688,0.08026647567749023,0.07961273193359375,0.09555292129516602,0.044261932373046875
0.04757857322692871,0.08976078033447266,0.09022045135498047,0.08065152168273926,0.08189582824707031,0.0963890552520752,0.044603824615478516
0.04930996894836426,0.09593820571899414,0.08921527862548828,0.07494020462036133,0.08032417297363281,0.09711933135986328,0.04751896858215332
0.053366899490356445,0.09738540649414062,0.08791494369506836,0.08776402473449707,0.09547686576843262,0.11495709419250488,0.05205845832824707
0.0634915828704834,0.11377906799316406,0.10459399223327637,0.08278918266296387,0.08070111274719238,0.1024479866027832,0.05053114891052246
0.05189871788024902,0.09093904495239258,0.08802032470703125,0.08409595489501953,0.0823066234588623,0.09644103050231934,0.044135332107543945
0.04796123504638672,0.10289359092712402,0.1088094711303711,0.09726572036743164,0.09782814979553223,0.10939550399780273,0.05573225021362305
0.051969051361083984,0.09176373481750488,0.0932016372680664,0.08057188987731934,0.09029603004455566,0.10879349708557129,0.04665184020996094
0.04793691635131836,0.0905601978302002,0.10489177703857422,0.07920265197753906,0.08535075187683105,0.10036253929138184,0.04613018035888672
0.05097651481628418,0.10135674476623535,0.13731718063354492,0.11048460006713867,0.10209941864013672,0.12021136283874512,0.0499119758605957
0.04875493049621582,0.10910558700561523,0.10873675346374512,0.09729313850402832,0.12023377418518066,0.11741447448730469,0.060211896896362305
